mz	H/C	O/C
401.17181	1.238095238	0.285714286
401.181706	1.578947368	0.473684211
401.196962	1.304347826	0.260869565
401.208196	1.363636364	0.227272727
401.233348	1.416666667	0.208333333
401.254477	1.80952381	0.333333333
401.273105	1.909090909	0.181818182
401.290863	1.909090909	0.272727273
402.061925	0.590909091	0.318181818
402.155826	1.19047619	0.333333333
402.195583	1.736842105	0.315789474
402.23983	1.5	0.181818182
402.247224	1.541666667	0.083333333
402.957914	0.25	0.8125
402.994299	0.470588235	0.705882353
403.009555	0.380952381	0.428571429
403.045941	0.545454545	0.363636364
403.082326	0.695652174	0.304347826
403.103456	1	0.45
403.139841	1.142857143	0.380952381
403.164342	2.133333333	0.666666667
403.176227	1.272727273	0.318181818
403.179598	1.684210526	0.368421053
403.223846	1.454545455	0.227272727
403.288755	2	0.181818182
403.306513	2	0.272727273
403.317746	2.095238095	0.238095238
404.077575	0.681818182	0.318181818
404.113961	0.826086957	0.260869565
404.192605	1.722222222	0.5
404.301762	2.047619048	0.285714286
404.338147	2.136363636	0.227272727
405.005927	0.833333333	1.166666667
405.061591	0.636363636	0.363636364
405.097976	0.782608696	0.304347826
405.119106	1.1	0.45
405.152989	1.04	0.12
405.155491	1.238095238	0.380952381
405.191877	1.363636364	0.318181818
405.207133	1.153846154	0.153846154
405.228262	1.47826087	0.260869565
405.264648	1.583333333	0.208333333
405.301033	1.68	0.16
405.304405	2.090909091	0.181818182
405.315638	2.19047619	0.142857143
406.111853	0.913043478	0.173913043
406.187126	1.380952381	0.333333333
406.202382	1.16	0.16
406.223511	1.5	0.272727273
406.281026	2.05	0.35
406.317412	2.142857143	0.285714286
407.003819	1	1
407.040856	0.571428571	0.428571429
407.077241	0.727272727	0.363636364
407.088474	0.761904762	0.333333333
407.168639	1.12	0.12
407.189769	1.454545455	0.227272727
407.197631	1.166666667	0.166666667
407.207527	1.454545455	0.318181818
407.234016	1.28	0.12
407.243912	1.565217391	0.260869565
407.247284	2	0.3
407.312661	2.2	0.3
407.316683	1.76	0.16
407.353069	1.846153846	0.115384615
408.108876	0.863636364	0.318181818
408.127503	1	0.173913043
408.145261	1	0.260869565
408.218032	1.24	0.16
408.260291	2.052631579	0.421052632
409.092891	0.818181818	0.363636364
409.111519	0.956521739	0.217391304
409.129277	0.956521739	0.304347826
409.147904	1.083333333	0.166666667
409.186791	1.428571429	0.380952381
409.205419	1.545454545	0.227272727
409.213281	1.25	0.166666667
409.223177	1.545454545	0.318181818
409.259562	1.652173913	0.260869565
409.295948	1.75	0.208333333
409.311204	1.5	0.071428571
409.332334	1.84	0.16
409.368719	1.923076923	0.115384615
410.197297	1.208333333	0.208333333
410.233682	1.32	0.16
410.275941	2.157894737	0.421052632
411.002756	0.75	0.6875
411.072156	0.761904762	0.428571429
411.108541	0.909090909	0.363636364
411.127169	1.043478261	0.217391304
411.140904	1.333333333	0.5
411.159531	1.473684211	0.315789474
411.169427	1.882352941	0.529411765
411.192546	1.217391304	0.217391304
411.202442	1.523809524	0.380952381
411.213675	1.6	0.35
411.217698	1.28	0.2
411.238827	1.636363636	0.318181818
411.257454	1.739130435	0.173913043
411.311598	1.833333333	0.208333333
411.347984	1.92	0.16
411.384369	2	0.115384615
412.161305	1.421052632	0.473684211
412.164676	1.9375	0.5625
412.170036	1.227272727	0.136363636
412.172538	1.5	0.444444444
412.176561	1.173913043	0.260869565
412.212947	1.291666667	0.208333333
412.270462	1.772727273	0.272727273
412.999779	0.666666667	0.933333333
413.05142	0.7	0.5
413.070048	0.857142857	0.333333333
413.087154	1.692307692	0.846153846
413.124191	1	0.363636364
413.135425	1.047619048	0.333333333
413.17181	1.181818182	0.272727273
413.185077	2	0.529411765
413.196962	1.25	0.25
413.233348	1.36	0.2
413.254477	1.727272727	0.318181818
413.273105	1.826086957	0.173913043
413.290863	1.826086957	0.260869565
413.30949	1.916666667	0.125
413.327248	1.916666667	0.208333333
413.363634	2	0.16
414.161699	1.933333333	0.8
414.192211	1.260869565	0.260869565
414.203445	1.318181818	0.227272727
414.228597	1.375	0.208333333
414.23983	1.434782609	0.173913043
414.286112	1.863636364	0.272727273
414.987775	0.470588235	0.529411765
415.06707	0.8	0.5
415.082326	0.666666667	0.291666667
415.103456	0.952380952	0.428571429
415.135819	1.411764706	0.588235294
415.151075	1.142857143	0.333333333
415.158469	1.217391304	0.217391304
415.164342	2	0.625
415.176227	1.217391304	0.304347826
415.18746	1.272727273	0.272727273
415.191483	1.037037037	0.148148148
415.197356	1.6	0.45
415.212612	1.333333333	0.25
415.223846	1.391304348	0.217391304
415.227868	1.142857143	0.107142857
415.233742	1.714285714	0.380952381
415.270127	1.818181818	0.318181818
415.288755	1.913043478	0.173913043
415.306513	1.913043478	0.260869565
416.077575	0.652173913	0.304347826
416.119834	1.352941176	0.647058824
416.123205	1.928571429	0.785714286
416.167453	1.588235294	0.529411765
416.207861	1.347826087	0.260869565
416.219095	1.409090909	0.227272727
416.301762	1.954545455	0.272727273
417.024554	1	0.785714286
417.061591	0.608695652	0.347826087
417.072824	0.636363636	0.318181818
417.097976	0.75	0.291666667
417.143607	2	0.733333333
417.155491	1.181818182	0.363636364
417.179992	2.125	0.625
417.191877	1.304347826	0.304347826
417.20311	1.363636364	0.272727273
417.207133	1.111111111	0.148148148
417.213006	1.7	0.45
417.228262	1.416666667	0.25
417.243519	1.214285714	0.107142857
417.301033	1.615384615	0.153846154
417.304405	2	0.173913043
418.15074	1.19047619	0.380952381
418.281026	1.952380952	0.333333333
418.317412	2.045454545	0.272727273
418.353797	2.130434783	0.217391304
419.021577	0.923076923	1.076923077
419.077241	0.695652174	0.347826087
419.113627	0.833333333	0.291666667
419.134756	1.142857143	0.428571429
419.150012	0.96	0.24
419.171141	1.272727273	0.363636364
419.207527	1.391304348	0.304347826
419.210898	1.8	0.35
419.21876	1.454545455	0.272727273
419.241411	1.285714286	0.035714286
419.243912	1.5	0.25
419.280298	1.6	0.2
419.283669	2	0.227272727
419.316683	1.692307692	0.153846154
419.320055	2.086956522	0.173913043
420.07249	0.681818182	0.363636364
420.202776	1.409090909	0.318181818
420.296676	2.047619048	0.333333333
420.333062	2.136363636	0.272727273
420.95072	0.375	0.75
421.002362	0.476190476	0.380952381
421.019469	1.076923077	0.923076923
421.056506	0.636363636	0.409090909
421.092891	0.782608696	0.347826087
421.104124	0.818181818	0.318181818
421.159137	1.083333333	0.125
421.190163	1.789473684	0.421052632
421.202048	1.153846154	0.192307692
421.223177	1.47826087	0.304347826
421.226548	1.9	0.35
421.23441	1.545454545	0.272727273
421.259562	1.583333333	0.25
421.262934	2	0.285714286
421.295948	1.68	0.2
421.332334	1.769230769	0.153846154
421.368719	1.851851852	0.111111111
422.08814	0.772727273	0.363636364
422.143153	1.041666667	0.166666667
422.18204	1.380952381	0.380952381
422.197297	1.16	0.2
422.218426	1.5	0.318181818
422.233682	1.269230769	0.153846154
422.275941	2.05	0.4
422.312326	2.142857143	0.333333333
423.071504	1.428571429	0.785714286
423.108541	0.869565217	0.347826087
423.129671	1.2	0.5
423.163554	1.12	0.16
423.174787	1.166666667	0.125
423.228931	1.28	0.16
423.238827	1.565217391	0.304347826
423.275213	1.666666667	0.25
423.347984	1.846153846	0.153846154
423.384369	1.925925926	0.111111111
423.420755	2	0.071428571
423.936467	0.230769231	0.923076923
424.140176	1	0.304347826
424.212947	1.24	0.2
424.249332	1.346153846	0.153846154
425.083783	1.058823529	0.647058824
425.087806	0.818181818	0.409090909
425.106433	0.956521739	0.260869565
425.124191	0.956521739	0.347826087
425.142819	1.083333333	0.208333333
425.179204	1.2	0.16
425.181706	1.428571429	0.428571429
425.185077	1.888888889	0.5
425.208196	1.25	0.208333333
425.229325	1.619047619	0.333333333
425.244581	1.36	0.16
425.254477	1.652173913	0.304347826
425.273105	1.75	0.166666667
425.290863	1.75	0.25
425.306119	1.5	0.107142857
425.327248	1.84	0.2
425.363634	1.923076923	0.153846154
425.400019	2	0.111111111
426.192211	1.208333333	0.25
426.228597	1.32	0.2
426.270855	2.157894737	0.473684211
427.070442	1.111111111	0.555555556
427.085698	0.909090909	0.318181818
427.103456	0.909090909	0.409090909
427.122083	1.043478261	0.260869565
427.139841	1.043478261	0.347826087
427.158469	1.166666667	0.208333333
427.172204	1.473684211	0.473684211
427.18746	1.217391304	0.260869565
427.200727	2	0.5
427.223846	1.333333333	0.208333333
427.270127	1.739130435	0.304347826
427.288755	1.833333333	0.166666667
427.306513	1.833333333	0.25
427.342898	1.92	0.2
428.15622	1.421052632	0.526315789
428.170824	2.066666667	0.6
428.207861	1.291666667	0.25
428.265376	1.772727273	0.318181818
428.301762	1.869565217	0.260869565
429.08272	0.857142857	0.476190476
429.119106	1	0.409090909
429.15484	2	0.666666667
429.179992	2	0.588235294
429.191877	1.25	0.291666667
429.20311	1.304347826	0.260869565
429.207133	1.071428571	0.142857143
429.228262	1.36	0.24
429.243519	1.172413793	0.103448276
429.24689	1.461538462	0.115384615
429.249392	1.727272727	0.363636364
429.268019	1.826086957	0.217391304
429.285777	1.826086957	0.304347826
429.304405	1.916666667	0.166666667
429.322163	1.916666667	0.25
430.135484	1.388888889	0.611111111
430.138855	1.933333333	0.733333333
430.154112	1.526315789	0.421052632
430.169368	1.260869565	0.217391304
430.17187	1.526315789	0.526315789
430.187126	1.260869565	0.304347826
430.216987	1.434782609	0.130434783
430.223511	1.375	0.25
430.317412	1.956521739	0.260869565
431.077241	0.666666667	0.333333333
431.167119	1.555555556	0.555555556
431.270402	1.285714286	0.071428571
431.316683	1.62962963	0.148148148
431.320055	2	0.166666667
431.349046	2.086956522	0.217391304
432.108876	0.791666667	0.291666667
432.202776	1.347826087	0.304347826
432.214009	1.409090909	0.272727273
432.223905	1.75	0.45
432.296676	1.954545455	0.318181818
432.333062	2.043478261	0.260869565
432.369447	2.125	0.208333333
433.056506	0.608695652	0.391304348
433.092891	0.75	0.333333333
433.129277	0.88	0.28
433.14051	0.916666667	0.25
433.147904	1	0.153846154
433.150406	1.181818182	0.409090909
433.161639	1.238095238	0.380952381
433.198025	1.363636364	0.318181818
433.202048	1.111111111	0.185185185
433.205419	1.416666667	0.208333333
433.259562	1.52	0.24
433.295948	1.615384615	0.192307692
433.299319	2	0.217391304
433.332334	1.703703704	0.148148148
433.335705	2.083333333	0.166666667
434.108618	2.083333333	1
434.312326	2.045454545	0.318181818
434.348712	2.130434783	0.260869565
435.072156	0.695652174	0.391304348
435.108541	0.833333333	0.333333333
435.127169	0.96	0.2
435.129671	1.142857143	0.476190476
435.166056	1.272727273	0.409090909
435.174787	1.12	0.12
435.184683	1.391304348	0.260869565
435.202442	1.391304348	0.347826087
435.213675	1.454545455	0.318181818
435.221069	1.5	0.208333333
435.238827	1.5	0.291666667
435.253432	2	0.3
435.257454	1.6	0.16
435.278584	2	0.272727273
435.311598	1.692307692	0.192307692
435.359217	1.846153846	0.115384615
435.384369	1.857142857	0.107142857
436.005867	0.368421053	0.526315789
436.091905	1.4375	0.6875
436.151409	1	0.260869565
436.15478	1.35	0.3
436.158803	1.08	0.16
436.212947	1.192307692	0.192307692
437.087154	1.466666667	0.733333333
437.124191	0.916666667	0.333333333
437.142819	1.04	0.2
437.154052	1.083333333	0.166666667
437.179204	1.153846154	0.153846154
437.181706	1.363636364	0.409090909
437.190438	1.2	0.12
437.196962	1.153846154	0.230769231
437.200334	1.47826087	0.260869565
437.218092	1.47826087	0.347826087
437.226823	1.307692308	0.076923077
437.251975	1.357142857	0.071428571
437.254477	1.583333333	0.291666667
437.257848	2	0.333333333
437.290863	1.68	0.24
437.306119	1.448275862	0.103448276
437.327248	1.769230769	0.192307692
437.363634	1.851851852	0.148148148
437.400019	1.928571429	0.107142857
438.195583	1.5	0.272727273
438.228597	1.269230769	0.192307692
438.270855	2.05	0.45
438.307241	2.142857143	0.380952381
439.045289	0.941176471	0.588235294
439.103456	0.869565217	0.391304348
439.139841	1	0.333333333
439.158469	1.12	0.2
439.160971	1.333333333	0.476190476
439.169702	1.166666667	0.166666667
439.176227	1.12	0.28
439.197356	1.454545455	0.409090909
439.200727	1.894736842	0.473684211
439.215984	1.565217391	0.260869565
439.223846	1.28	0.2
439.233742	1.565217391	0.347826087
439.248998	1.333333333	0.185185185
439.288755	1.76	0.16
439.306513	1.76	0.24
439.321769	1.517241379	0.103448276
439.342898	1.846153846	0.192307692
439.379284	1.925925926	0.148148148
439.415669	2	0.107142857
440.203839	1.55	0.4
440.207861	1.24	0.24
440.228991	1.590909091	0.363636364
440.244247	1.346153846	0.192307692
441.021183	0.526315789	0.578947368
441.08272	0.818181818	0.454545455
441.086092	1.157894737	0.526315789
441.101348	0.956521739	0.304347826
441.119106	0.956521739	0.391304348
441.174119	1.2	0.2
441.252763	2.1	0.4
441.264648	1.407407407	0.185185185
441.268019	1.75	0.208333333
441.304405	1.84	0.16
441.322163	1.84	0.24
441.358548	1.923076923	0.192307692
441.947032	0.384615385	1
442.138855	1.8125	0.6875
442.187126	1.208333333	0.291666667
442.223511	1.32	0.24
442.281026	1.782608696	0.304347826
442.317412	1.875	0.25
442.365031	2.041666667	0.166666667
443.05546	0.8	0.4
443.077241	0.64	0.32
443.09837	0.909090909	0.454545455
443.167119	1.473684211	0.526315789
443.174513	1.523809524	0.380952381
443.186398	1	0.178571429
443.192271	1.523809524	0.476190476
443.195642	2	0.555555556
443.207527	1.28	0.28
443.210898	1.636363636	0.318181818
443.222783	1.103448276	0.137931034
443.247284	1.739130435	0.260869565
443.26254	1.481481481	0.111111111
443.265042	1.739130435	0.347826087
443.283669	1.833333333	0.208333333
443.301427	1.833333333	0.291666667
443.320055	1.92	0.16
444.181647	1	0.185185185
444.202776	1.291666667	0.291666667
444.333062	1.958333333	0.25
444.344295	2.043478261	0.217391304
445.073612	1.125	0.8125
445.092891	0.72	0.32
445.104124	0.75	0.291666667
445.11402	1	0.454545455
445.150406	1.130434783	0.391304348
445.169033	1.25	0.25
445.186791	1.25	0.333333333
445.190163	1.619047619	0.380952381
445.198025	1.304347826	0.304347826
445.202048	1.071428571	0.178571429
445.207921	1.619047619	0.476190476
445.223177	1.36	0.28
445.238433	1.172413793	0.137931034
445.244306	1.727272727	0.409090909
445.259562	1.461538462	0.230769231
445.295948	1.555555556	0.185185185
445.299319	1.916666667	0.208333333
445.332334	1.642857143	0.142857143
445.335705	2	0.16
446.072884	0.85	0.55
446.18204	1.260869565	0.347826087
446.218426	1.375	0.291666667
446.273439	1.576923077	0.115384615
446.312326	1.956521739	0.304347826
446.348712	2.041666667	0.25
446.385097	2.12	0.2
447.054398	0.666666667	0.291666667
447.072156	0.666666667	0.375
447.127169	0.923076923	0.192307692
447.163554	1.037037037	0.148148148
447.166056	1.217391304	0.391304348
447.177289	1.272727273	0.363636364
447.187185	1.6	0.55
447.202442	1.333333333	0.333333333
447.221069	1.44	0.2
447.238827	1.44	0.28
447.265317	1.285714286	0.107142857
447.314969	2	0.208333333
447.347984	1.714285714	0.142857143
447.351355	2.08	0.16
448.10379	0.791666667	0.333333333
448.21882	1.75	0.5
448.291591	1.954545455	0.363636364
448.327976	2.043478261	0.304347826
448.364362	2.125	0.25
449.154052	1.04	0.16
449.190438	1.153846154	0.115384615
449.200334	1.416666667	0.25
449.21559	1.214285714	0.107142857
449.218092	1.416666667	0.333333333
449.236719	1.52	0.2
449.254477	1.52	0.28
449.280967	1.357142857	0.107142857
449.290863	1.615384615	0.230769231
449.294234	2	0.260869565
449.327248	1.703703704	0.185185185
449.363634	1.785714286	0.142857143
450.176955	1.318181818	0.409090909
450.343626	2.130434783	0.304347826
451.103456	0.833333333	0.375
451.158469	1.076923077	0.192307692
451.197356	1.391304348	0.391304348
451.20859	1.454545455	0.363636364
451.215984	1.5	0.25
451.23124	1.285714286	0.107142857
451.233742	1.5	0.333333333
451.306513	1.692307692	0.230769231
451.321117	2.181818182	0.227272727
451.342898	1.777777778	0.185185185
451.379284	1.857142857	0.142857143
451.415669	1.931034483	0.103448276
452.195976	1.842105263	0.473684211
452.207861	1.192307692	0.230769231
452.25548	1.346153846	0.153846154
453.119106	0.916666667	0.375
453.155491	1.04	0.32
453.206482	1.545454545	0.272727273
453.213006	1.47826087	0.391304348
453.221738	1.307692308	0.115384615
453.231634	1.583333333	0.25
453.249392	1.583333333	0.333333333
453.264648	1.357142857	0.178571429
453.268019	1.68	0.2
453.304405	1.769230769	0.153846154
453.322163	1.769230769	0.230769231
453.358548	1.851851852	0.185185185
453.394934	1.928571429	0.142857143
453.431319	2	0.103448276
454.192999	1.833333333	0.666666667
454.198359	1.208333333	0.25
454.211626	1.947368421	0.473684211
454.223511	1.269230769	0.230769231
455.09837	0.869565217	0.434782609
455.101742	1.2	0.5
455.116998	1	0.291666667
455.153383	1.12	0.24
455.203504	1.523809524	0.428571429
455.21876	1.28	0.24
455.255146	1.384615385	0.192307692
455.265042	1.666666667	0.333333333
455.280298	1.428571429	0.178571429
455.301427	1.76	0.28
455.320055	1.846153846	0.153846154
455.337813	1.846153846	0.230769231
455.374198	1.925925926	0.185185185
455.962682	0.5	0.928571429
456.008964	1.153846154	1.153846154
456.202124	2.058823529	0.529411765
456.239161	1.346153846	0.230769231
456.296676	1.791666667	0.291666667
456.333062	1.88	0.24
457.092891	0.692307692	0.307692308
457.11402	0.956521739	0.434782609
457.165662	0.928571429	0.214285714
457.169033	1.2	0.24
457.190163	1.545454545	0.363636364
457.202048	1.034482759	0.172413793
457.23441	1.36	0.24
457.238433	1.133333333	0.133333333
457.259562	1.407407407	0.222222222
457.295948	1.5	0.178571429
457.299319	1.84	0.2
457.317077	1.84	0.28
457.335705	1.923076923	0.153846154
458.200668	1.32	0.2
458.20317	1.571428571	0.476190476
458.218426	1.32	0.28
458.239555	1.681818182	0.409090909
458.312326	1.875	0.291666667
458.348712	1.96	0.24
458.359945	2.041666667	0.208333333
459.072156	0.64	0.36
459.181312	1	0.214285714
459.190557	2	0.611111111
459.202442	1.28	0.32
459.213675	1.333333333	0.291666667
459.217698	1.103448276	0.172413793
459.238827	1.384615385	0.269230769
459.254083	1.2	0.133333333
459.265317	1.24137931	0.103448276
459.275213	1.481481481	0.222222222
459.311598	1.571428571	0.178571429
459.314969	1.92	0.2
459.351355	2	0.153846154
460.140176	0.884615385	0.269230769
460.212947	1.107142857	0.178571429
460.327976	1.958333333	0.291666667
460.364362	2.04	0.24
460.400747	2.115384615	0.192307692
461.087806	0.72	0.36
461.099039	0.75	0.333333333
461.124191	0.846153846	0.307692308
461.142819	0.962962963	0.185185185
461.17181	1	0.230769231
461.179204	1.071428571	0.142857143
461.181706	1.25	0.375
461.192939	1.304347826	0.347826087
461.229325	1.416666667	0.291666667
461.244581	1.214285714	0.142857143
461.254477	1.461538462	0.269230769
461.280967	1.310344828	0.103448276
461.290863	1.555555556	0.222222222
461.327248	1.642857143	0.178571429
461.330619	2	0.2
461.367005	2.076923077	0.153846154
462.192211	1.074074074	0.222222222
462.228597	1.178571429	0.178571429
462.343626	2.041666667	0.291666667
462.380012	2.12	0.24
463.06707	0.666666667	0.416666667
463.103456	0.8	0.36
463.169702	1.076923077	0.153846154
463.215984	1.44	0.24
463.233742	1.44	0.32
463.260231	1.285714286	0.142857143
463.270127	1.538461538	0.269230769
463.306513	1.62962963	0.222222222
463.309884	2	0.25
463.379284	1.793103448	0.137931034
464.153718	1.038461538	0.192307692
464.207861	1.148148148	0.222222222
464.244247	1.25	0.178571429
464.359277	2.125	0.291666667
465.115083	1.1	0.55
465.185352	1.153846154	0.153846154
465.195248	1.416666667	0.291666667
465.213006	1.416666667	0.375
465.231634	1.52	0.24
465.249392	1.52	0.32
465.304405	1.703703704	0.148148148
465.322163	1.703703704	0.222222222
465.358548	1.785714286	0.178571429
465.394934	1.862068966	0.137931034
465.431319	1.933333333	0.1
465.993313	0.928571429	1.071428571
466.120228	1.470588235	0.823529412
466.17187	1.318181818	0.454545455
466.223511	1.222222222	0.222222222
467.201002	1.230769231	0.153846154
467.224634	1.894736842	0.578947368
467.228656	1.5	0.375
467.247284	1.6	0.24
467.255146	1.333333333	0.185185185
467.265042	1.6	0.32
467.320055	1.777777778	0.148148148
467.337813	1.777777778	0.222222222
467.374198	1.857142857	0.178571429
467.410584	1.931034483	0.137931034
467.446969	2	0.1
468.112247	0.958333333	0.291666667
468.114749	1.15	0.6
468.141238	1	0.347826087
469.169033	1.153846154	0.230769231
469.182769	1.428571429	0.476190476
469.198025	1.2	0.28
469.201396	1.545454545	0.318181818
469.244306	1.583333333	0.375
469.270796	1.407407407	0.185185185
469.317077	1.769230769	0.269230769
469.335705	1.851851852	0.148148148
469.353463	1.851851852	0.222222222
469.389848	1.928571429	0.178571429
469.978332	0.6	0.866666667
470.218426	1.269230769	0.269230769
470.254811	1.37037037	0.222222222
470.291197	1.464285714	0.178571429
470.312326	1.8	0.28
470.348712	1.884615385	0.230769231
470.385097	1.962962963	0.185185185
471.148298	1.12	0.28
471.190557	1.894736842	0.578947368
471.198419	1.523809524	0.476190476
471.202442	1.230769231	0.307692308
471.213675	1.28	0.28
471.217698	1.066666667	0.166666667
471.29384	1.517241379	0.103448276
471.332727	1.846153846	0.269230769
471.351355	1.925925926	0.148148148
472.234076	1.346153846	0.269230769
472.237447	1.695652174	0.304347826
472.327976	1.88	0.28
472.364362	1.961538462	0.230769231
472.375595	2.04	0.2
473.163948	1.2	0.28
473.196962	1.034482759	0.206896552
473.218092	1.307692308	0.307692308
473.233348	1.133333333	0.166666667
473.254477	1.407407407	0.259259259
473.26571	1.461538462	0.230769231
473.327248	1.586206897	0.172413793
473.330619	1.923076923	0.192307692
473.367005	2	0.148148148
474.216712	1.681818182	0.363636364
474.23447	1.681818182	0.454545455
474.286112	1.518518519	0.222222222
474.343626	1.96	0.28
474.380012	2.038461538	0.230769231
474.416397	2.111111111	0.185185185
474.9249	0.222222222	0.777777778
475.143213	1.166666667	0.333333333
475.158469	1	0.178571429
475.200727	1.636363636	0.409090909
475.20859	1.333333333	0.333333333
475.212612	1.103448276	0.206896552
475.233742	1.384615385	0.307692308
475.248998	1.2	0.166666667
475.254871	1.739130435	0.434782609
475.306513	1.571428571	0.214285714
475.342898	1.655172414	0.172413793
475.346269	2	0.192307692
475.382655	2.074074074	0.148148148
476.195976	1.666666667	0.428571429
476.359277	2.04	0.28
476.395662	2.115384615	0.230769231
477.172598	1.578947368	0.631578947
477.185352	1.111111111	0.148148148
477.19775	1.619047619	0.571428571
477.208983	1.7	0.55
477.325534	2	0.24
478.374927	2.12	0.28
478.919814	0.235294118	0.882352941
479.164617	1.076923077	0.192307692
479.210898	1.44	0.28
479.224634	1.8	0.55
479.255146	1.285714286	0.178571429
479.265042	1.538461538	0.307692308
479.301427	1.62962963	0.259259259
479.35644	1.793103448	0.103448276
479.374198	1.793103448	0.172413793
479.410584	1.866666667	0.133333333
480.008964	1	1
480.141238	0.958333333	0.333333333
480.165739	1.722222222	0.555555556
480.202776	1.148148148	0.259259259
480.223905	1.458333333	0.375
480.239161	1.25	0.214285714
481.109998	1.1	0.6
481.180267	1.153846154	0.192307692
481.18614	1.789473684	0.526315789
481.207921	1.416666667	0.416666667
481.270796	1.357142857	0.178571429
481.280692	1.615384615	0.307692308
481.317077	1.703703704	0.259259259
481.335705	1.785714286	0.142857143
481.353463	1.785714286	0.214285714
481.389848	1.862068966	0.172413793
481.426234	1.933333333	0.133333333
482.229659	1.269230769	0.230769231
483.10789	1.2	0.5
483.111912	0.96	0.32
483.148298	1.076923077	0.269230769
483.184683	1.185185185	0.222222222
483.202442	1.185185185	0.296296296
483.205813	1.5	0.333333333
483.223571	1.5	0.416666667
483.242198	1.6	0.28
483.25006	1.333333333	0.222222222
483.332727	1.777777778	0.259259259
483.351355	1.857142857	0.142857143
483.369113	1.857142857	0.214285714
483.380346	1.925925926	0.185185185
483.405498	1.931034483	0.172413793
484.364362	1.888888889	0.222222222
484.375595	1.961538462	0.192307692
484.400747	1.964285714	0.178571429
485.104912	1.157894737	0.684210526
485.127563	1.04	0.32
485.181706	1.153846154	0.346153846
485.211567	1.307692308	0.192307692
485.218092	1.259259259	0.296296296
485.239221	1.583333333	0.416666667
485.257848	1.68	0.28
485.26571	1.407407407	0.222222222
485.311992	1.769230769	0.307692308
485.348377	1.851851852	0.259259259
485.367005	1.928571429	0.142857143
486.213341	1.269230769	0.307692308
486.23447	1.608695652	0.434782609
486.249726	1.37037037	0.259259259
486.343626	1.884615385	0.269230769
486.380012	1.962962963	0.222222222
486.391245	2.038461538	0.192307692
486.416397	2.035714286	0.178571429
487.041918	0.5	0.416666667
487.06707	0.615384615	0.384615385
487.109329	1.2	0.7
487.20859	1.28	0.32
487.212612	1.066666667	0.2
487.233742	1.333333333	0.296296296
487.254871	1.666666667	0.416666667
487.379284	1.677419355	0.129032258
487.382655	2	0.142857143
488.232362	1.695652174	0.347826087
488.359277	1.961538462	0.269230769
488.395662	2.037037037	0.222222222
488.432048	2.107142857	0.178571429
489.064962	0.692307692	0.307692308
489.174119	1.034482759	0.172413793
489.213006	1.307692308	0.346153846
489.228262	1.133333333	0.2
489.249392	1.407407407	0.296296296
489.264648	1.225806452	0.161290323
489.322163	1.586206897	0.206896552
489.36192	2	0.185185185
489.398305	2.071428571	0.142857143
490.138855	1.45	0.55
490.169368	1.035714286	0.178571429
490.211626	1.681818182	0.409090909
490.281026	1.518518519	0.259259259
490.299654	1.607142857	0.142857143
490.374927	2.038461538	0.269230769
490.411312	2.111111111	0.222222222
490.937572	0.222222222	0.944444444
491.00632	0.8	1.133333333
491.061985	0.64	0.44
491.086486	1.263157895	0.684210526
491.195642	1.636363636	0.454545455
491.201002	1.142857143	0.142857143
491.232028	1.739130435	0.391304348
491.243912	1.2	0.2
491.255146	1.24137931	0.172413793
491.265042	1.481481481	0.296296296
491.301427	1.571428571	0.25
491.337813	1.655172414	0.206896552
491.341184	2	0.230769231
492.133376	1.173913043	0.391304348
492.135878	1.421052632	0.736842105
492.202776	1.107142857	0.25
492.390577	2.115384615	0.269230769
493.058356	1.125	1
493.131127	1.444444444	0.777777778
493.180267	1.111111111	0.185185185
493.22905	1.727272727	0.545454545
493.240284	1.80952381	0.523809524
493.244306	1.461538462	0.346153846
493.335705	1.724137931	0.137931034
493.353463	1.724137931	0.206896552
493.426234	1.870967742	0.129032258
494.005986	0.866666667	1.2
494.164282	1.074074074	0.222222222
494.218426	1.178571429	0.25
495.133042	1.217391304	0.434782609
495.195917	1.185185185	0.185185185
495.242198	1.538461538	0.269230769
495.25006	1.285714286	0.214285714
495.259956	1.538461538	0.346153846
495.369113	1.793103448	0.206896552
495.405498	1.866666667	0.166666667
495.441884	1.935483871	0.129032258
495.972853	0.35	0.55
496.107161	0.92	0.32
496.234076	1.25	0.25
496.306847	1.433333333	0.166666667
497.089656	1.375	1
497.12354	1.238095238	0.476190476
497.221463	1.52	0.32
497.257848	1.615384615	0.269230769
497.311992	1.703703704	0.296296296
497.348377	1.785714286	0.25
497.367005	1.862068966	0.137931034
497.384763	1.862068966	0.206896552
497.421149	1.933333333	0.166666667
498.249726	1.321428571	0.25
498.253097	1.64	0.28
498.268354	1.413793103	0.137931034
498.380012	1.892857143	0.214285714
499.120562	1.2	0.65
499.156948	1.333333333	0.571428571
499.197356	1.185185185	0.333333333
499.218486	1.5	0.458333333
499.233742	1.285714286	0.285714286
499.237113	1.6	0.32
499.244975	1.333333333	0.259259259
499.248998	1.125	0.15625
499.254871	1.6	0.4
499.281361	1.428571429	0.214285714
499.291257	1.692307692	0.346153846
499.327642	1.777777778	0.296296296
499.364028	1.857142857	0.25
499.382655	1.931034483	0.137931034
500.174847	1.192307692	0.269230769
500.284004	1.482758621	0.137931034
500.359277	1.888888889	0.259259259
500.395662	1.964285714	0.214285714
500.406895	2.037037037	0.185185185
501.057568	0.56	0.4
